KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
493017902,2,493017904,,71,16,55,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493017903,0,,,97,51,46,8,6,2,89,45,44,61,28,33,85,43,42,81,41,40,28,17,11,12,9,3,2,2,0,0,0,0,0,0,0,35,35,5,13,8,6,1,1,1,28,22,6,3,17,0,1,7
493017904,1,,493017902,105,56,49,19,13,6,157,59,98,57,30,27,152,56,96,149,53,96,100,29,71,76,17,59,54,10,44,13,1,12,0,0,0,39,39,5,18,8,4,1,3,1,35,30,5,2,21,0,2,11
493017911,2,493017913,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493017912,0,,,22,9,13,5,0,5,17,9,8,11,6,5,17,9,8,17,9,8,6,3,3,2,0,2,1,0,1,0,0,0,0,0,0,5,5,0,0,2,0,2,1,0,5,2,3,2,4,0,0,0
493017913,1,,493017911,58,29,29,3,1,2,60,31,29,42,23,19,57,30,27,55,28,27,18,8,10,8,4,4,2,0,2,0,0,0,8,6,2,26,26,10,7,7,2,2,0,0,17,14,3,1,11,8,1,2
493017914,0,,,95,44,51,18,10,8,77,34,43,60,26,34,77,34,43,76,34,42,17,8,9,4,2,2,2,1,1,0,0,0,8,0,8,39,39,15,8,5,7,3,1,0,22,19,3,5,11,7,2,0
493017921,0,,,66,35,31,10,6,4,56,29,27,42,24,18,53,27,26,52,26,26,14,5,9,4,0,4,2,0,2,0,0,0,0,0,0,24,24,7,6,4,3,1,3,0,17,12,5,3,10,3,3,3
493017923,1,,493017924,183,83,100,13,5,8,177,80,97,93,42,51,175,79,96,174,79,95,84,38,46,40,17,23,17,5,12,1,1,0,0,0,0,71,71,15,25,18,9,2,3,1,58,42,16,3,55,2,10,12
493017924,2,493017923,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493017934,0,,,65,29,36,7,4,3,58,25,33,25,10,15,56,23,33,54,22,32,33,15,18,16,7,9,5,1,4,0,0,0,0,0,0,22,22,5,7,3,3,1,1,2,17,11,6,1,19,0,3,6
493017941,1,,493017843,52,25,27,2,2,0,53,24,29,23,11,12,52,24,28,52,24,28,30,13,17,15,5,10,7,2,5,1,0,1,0,0,0,20,20,3,10,4,5,0,0,0,19,15,4,0,18,0,2,5
493017942,0,,,52,27,25,13,6,7,39,21,18,30,17,13,38,20,18,38,20,18,9,4,5,2,0,2,1,0,1,0,0,0,0,0,0,18,18,2,8,2,3,2,1,0,16,15,1,2,6,0,1,2
493017943,1,,493017944,49,26,23,4,1,3,55,31,24,26,16,10,52,30,22,49,27,22,29,15,14,13,7,6,3,2,1,0,0,0,0,0,0,17,17,2,7,5,3,2,1,0,18,13,5,1,15,0,0,5
493017944,2,493017943,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020001,0,,,393,203,190,77,37,40,316,166,150,236,130,106,307,160,147,299,155,144,80,36,44,33,15,18,10,4,6,0,0,0,0,0,0,162,162,60,32,32,22,12,3,1,97,85,12,24,52,21,13,12
493020002,0,,,442,230,212,63,30,33,379,200,179,331,178,153,364,192,172,361,192,169,48,22,26,15,7,8,5,2,3,1,1,0,1,1,0,243,243,141,45,27,21,8,1,0,101,94,7,22,31,53,9,10
493020003,2,493020004,,13,8,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020004,1,,493020003,110,67,43,9,6,3,114,69,45,80,51,29,110,68,42,109,68,41,34,18,16,16,8,8,4,2,2,1,1,0,1,0,1,69,69,48,7,10,5,1,1,0,23,19,4,4,18,18,4,4
493020011,0,,,858,430,428,106,60,46,752,370,382,588,307,281,727,357,370,717,353,364,164,63,101,91,30,61,29,10,19,2,1,1,9,2,7,408,407,175,97,77,44,11,3,0,228,212,16,40,109,39,35,28
493020012,0,,,527,238,289,27,20,7,500,218,282,262,133,129,491,212,279,482,209,273,238,85,153,147,40,107,85,17,68,18,1,17,0,0,0,199,196,68,65,36,18,7,1,1,128,112,16,5,97,6,26,29
493020013,0,,,352,216,136,35,19,16,316,197,119,216,153,63,223,111,112,207,98,109,100,44,56,50,25,25,17,6,11,3,0,3,1,0,1,117,116,38,42,19,10,5,1,1,77,70,7,8,63,7,15,25
493020014,0,,,674,320,354,75,37,38,599,283,316,361,177,184,582,272,310,574,268,306,238,106,132,150,66,84,56,30,26,3,1,2,0,0,0,309,309,105,111,49,30,9,2,3,201,184,17,25,163,12,53,72
493020021,0,,,163,96,67,22,9,13,141,87,54,129,81,48,139,87,52,98,51,47,12,6,6,8,3,5,4,1,3,0,0,0,0,0,0,41,38,6,15,6,8,2,1,0,32,30,2,8,8,0,1,2
493020022,0,,,806,393,413,103,48,55,703,345,358,518,263,255,678,336,342,671,331,340,185,82,103,76,31,45,23,7,16,3,2,1,3,0,3,364,364,122,125,58,41,14,2,2,238,226,12,35,134,21,36,40
493020023,0,,,895,435,460,119,61,58,776,374,402,510,251,259,752,363,389,738,357,381,266,123,143,135,58,77,35,12,23,1,0,1,2,1,1,378,377,106,130,69,47,21,4,0,271,246,25,39,184,12,56,57
493020024,0,,,862,428,434,103,52,51,759,376,383,505,250,255,730,364,366,723,361,362,254,126,128,117,54,63,25,11,14,1,0,1,6,3,3,403,403,145,140,62,34,17,5,0,257,239,18,34,165,15,45,71
493020031,0,,,557,275,282,104,54,50,453,221,232,373,182,191,425,202,223,410,195,215,80,39,41,22,10,12,5,2,3,0,0,0,1,0,1,201,201,34,61,50,35,18,1,2,165,159,6,24,52,9,12,19
493020032,0,,,232,109,123,26,11,15,206,98,108,130,63,67,200,94,106,197,92,105,76,35,41,37,13,24,7,2,5,2,1,1,1,0,1,120,120,58,36,12,7,4,3,0,62,55,7,6,53,7,18,17
493020033,0,,,40,19,21,5,3,2,35,16,19,18,8,10,35,16,19,35,16,19,17,8,9,6,2,4,2,1,1,1,0,1,0,0,0,18,18,5,10,0,1,1,1,0,13,10,3,1,12,1,4,2
493020034,0,,,98,48,50,7,5,2,91,43,48,50,29,21,90,42,48,88,40,48,41,14,27,21,6,15,7,2,5,0,0,0,0,0,0,46,46,20,13,7,1,3,2,0,26,22,4,2,28,0,10,10
493020041,0,,,1784,804,980,365,175,190,1419,629,790,1007,476,531,1348,599,749,1319,586,733,412,153,259,217,72,145,79,21,58,11,2,9,24,16,8,733,731,251,197,120,95,51,13,4,478,444,34,83,283,34,110,75
493020042,0,,,875,415,460,156,78,78,719,337,382,505,254,251,697,328,369,688,325,363,214,83,131,97,37,60,33,11,22,2,1,1,1,0,1,402,402,168,98,62,51,18,4,1,232,211,21,50,156,20,66,36
493020043,0,,,1481,688,793,203,104,99,1278,584,694,795,377,418,1242,564,678,1219,554,665,483,207,276,244,86,158,92,26,66,11,4,7,4,3,1,652,651,231,198,113,64,33,9,3,420,369,51,48,324,23,114,90
493020044,0,,,2187,1012,1175,268,150,118,1919,862,1057,1315,625,690,1862,836,1026,1830,821,1009,604,237,367,278,97,181,98,33,65,9,1,8,8,6,2,1074,1073,478,288,160,99,37,9,2,588,523,65,78,431,66,165,111
493020051,0,,,459,252,207,61,38,23,398,214,184,337,187,150,360,181,179,348,171,177,61,27,34,22,7,15,2,0,2,0,0,0,4,1,3,210,208,89,59,34,20,3,3,0,118,108,10,25,44,27,18,13
493020052,0,,,272,143,129,39,19,20,233,124,109,194,102,92,224,118,106,220,117,103,39,22,17,17,10,7,5,3,2,0,0,0,1,1,0,121,118,50,25,24,10,5,2,2,68,56,12,14,27,11,9,5
493020053,0,,,1503,696,807,223,111,112,1280,585,695,973,452,521,1219,553,666,1194,544,650,307,133,174,137,57,80,63,18,45,8,1,7,14,6,8,620,617,188,202,117,77,26,6,1,423,407,16,70,164,17,51,57
493020054,0,,,578,287,291,98,44,54,480,243,237,406,206,200,462,234,228,456,231,225,74,37,37,22,9,13,8,3,5,0,0,0,9,7,2,257,255,96,73,45,22,14,4,1,157,153,4,25,54,22,20,15
493020061,0,,,415,209,206,56,32,24,359,177,182,283,148,135,351,174,177,346,173,173,76,29,47,29,9,20,7,0,7,0,0,0,1,1,0,211,210,104,52,29,18,3,2,2,104,92,12,22,53,19,17,12
493020062,0,,,255,125,130,32,20,12,223,105,118,130,70,60,218,101,117,215,98,117,93,35,58,47,16,31,17,4,13,1,0,1,0,0,0,118,117,42,41,18,10,4,2,0,75,68,7,8,63,3,22,15
493020063,0,,,273,123,150,34,16,18,239,107,132,130,56,74,235,106,129,232,106,126,109,51,58,47,18,29,19,6,13,1,0,1,0,0,0,99,99,16,38,22,9,6,7,1,83,65,18,10,71,0,11,24
493020064,0,,,263,124,139,45,18,27,218,106,112,139,68,71,211,104,107,207,102,105,79,38,41,24,12,12,5,2,3,0,0,0,0,0,0,104,104,31,26,20,18,7,1,1,73,66,7,15,55,0,22,11
493020071,0,,,462,224,238,88,43,45,374,181,193,277,139,138,360,172,188,353,170,183,97,42,55,53,20,33,18,5,13,1,0,1,0,0,0,181,181,55,52,24,27,16,6,1,126,104,22,22,73,8,21,16
493020072,1,,493020074,151,74,77,15,7,8,137,67,70,88,45,43,131,64,67,127,61,66,49,22,27,21,10,11,5,1,4,0,0,0,0,0,0,62,62,14,19,21,8,1,0,0,48,42,6,7,33,1,9,11
493020073,0,,,375,186,189,37,21,16,338,165,173,216,117,99,319,157,162,314,156,158,122,48,74,59,20,39,25,7,18,1,0,1,1,1,0,132,132,21,43,31,22,7,4,4,111,83,28,9,82,0,15,18
493020074,2,493020072,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020081,1,,493020084,210,100,110,22,14,8,192,88,104,108,52,56,188,87,101,187,86,101,84,36,48,38,15,23,13,3,10,2,0,2,0,0,0,84,84,16,33,20,11,2,3,0,67,53,14,12,52,0,10,15
493020082,0,,,156,80,76,12,9,3,144,71,73,89,42,47,138,66,72,134,65,69,55,29,26,38,20,18,11,6,5,0,0,0,0,0,0,57,57,8,24,9,8,7,1,0,49,36,13,5,39,0,5,13
493020083,0,,,25,14,11,2,2,0,23,12,11,16,8,8,23,12,11,23,12,11,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,8,8,0,3,3,1,0,1,0,8,7,1,1,5,0,0,1
493020084,2,493020081,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020091,0,,,22,12,10,3,2,1,19,10,9,9,6,3,19,10,9,19,10,9,10,4,6,6,2,4,1,0,1,0,0,0,0,0,0,8,8,1,3,2,1,1,0,0,7,6,1,1,6,0,0,2
493020092,2,493020093,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020093,1,,493020092;493020192,21,8,13,3,0,3,26,14,12,17,9,8,25,14,11,25,14,11,9,5,4,3,2,1,0,0,0,0,0,0,0,0,0,5,5,1,2,1,4,1,0,0,8,5,3,1,5,0,0,0
493020101,1,,493020102,93,43,50,7,3,4,86,40,46,50,22,28,83,38,45,83,38,45,36,18,18,10,5,5,4,1,3,2,1,1,0,0,0,41,41,11,15,11,5,0,0,0,31,30,1,2,25,0,9,10
493020102,2,493020101,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020103,0,,,525,256,269,48,23,25,471,229,242,309,149,160,461,221,240,453,217,236,162,80,82,71,29,42,17,9,8,0,0,0,11,0,11,209,208,41,83,49,21,10,2,2,166,138,28,15,108,2,19,35
493020104,0,,,346,180,166,61,29,32,282,149,133,214,119,95,265,139,126,259,133,126,68,30,38,26,10,16,7,4,3,1,0,1,0,0,0,144,143,49,44,21,14,9,4,2,91,82,9,20,42,16,9,15
493020111,0,,,792,325,467,81,49,32,711,276,435,348,147,201,692,273,419,682,270,412,363,129,234,200,75,125,58,17,41,7,2,5,1,0,1,334,332,109,130,49,32,10,2,0,222,212,10,12,190,3,66,67
493020112,0,,,2006,874,1132,226,121,105,1780,753,1027,1115,497,618,1696,719,977,1652,692,960,665,256,409,319,122,197,59,19,40,3,0,3,10,3,7,952,952,356,320,142,94,35,3,2,594,561,33,61,492,6,229,136
493020113,0,,,1260,555,705,150,71,79,1110,484,626,713,317,396,1051,464,587,1023,451,572,397,167,230,217,91,126,61,21,40,2,0,2,13,5,8,539,539,142,193,116,68,13,3,4,395,365,30,35,262,16,72,90
493020114,0,,,1352,600,752,156,71,85,1196,529,667,600,275,325,1165,515,650,1141,502,639,596,254,342,380,161,219,117,51,66,5,1,4,4,2,2,577,575,150,231,98,66,26,3,1,423,385,38,38,364,11,94,156
493020121,0,,,1158,551,607,203,98,105,955,453,502,638,309,329,916,432,484,894,423,471,317,144,173,143,65,78,33,12,21,1,0,1,1,0,1,464,464,122,143,91,76,23,6,3,341,311,30,46,216,11,62,69
493020122,0,,,1414,670,744,166,80,86,1248,590,658,957,452,505,1194,562,632,1167,549,618,291,138,153,145,64,81,33,14,19,3,3,0,4,3,1,594,594,167,189,120,88,24,5,1,421,392,29,41,192,21,44,69
493020123,0,,,1494,698,796,177,98,79,1317,600,717,741,351,390,1270,576,694,1250,568,682,576,249,327,373,168,205,106,51,55,5,2,3,16,8,8,637,637,165,244,117,74,30,5,2,468,427,41,37,378,19,99,141
493020124,0,,,696,319,377,80,42,38,616,277,339,400,178,222,597,268,329,584,262,322,216,99,117,97,41,56,20,10,10,1,0,1,1,0,1,304,304,89,115,55,26,13,2,4,214,198,16,20,145,8,41,53
493020131,0,,,511,207,304,64,29,35,447,178,269,297,125,172,430,173,257,418,166,252,150,53,97,61,15,46,18,5,13,1,0,1,0,0,0,234,234,86,78,25,35,6,4,0,142,126,16,15,112,7,44,27
493020132,0,,,102,48,54,9,4,5,93,44,49,55,29,26,91,42,49,90,41,49,38,15,23,16,5,11,8,2,6,0,0,0,0,0,0,48,48,18,14,11,3,1,1,0,29,27,2,2,26,1,8,6
493020133,0,,,690,320,370,88,43,45,602,277,325,440,207,233,583,271,312,573,268,305,162,70,92,74,31,43,22,6,16,3,0,3,9,3,6,373,373,201,87,41,33,9,1,1,168,150,18,29,115,38,45,31
493020134,0,,,1282,596,686,150,89,61,1132,507,625,842,400,442,1084,478,606,1061,463,598,290,107,183,154,47,107,70,19,51,13,2,11,8,4,4,625,623,271,174,102,55,18,3,0,347,321,26,43,189,46,70,49
493020141,0,,,880,398,482,141,74,67,737,322,415,514,234,280,708,305,403,691,298,393,223,88,135,120,45,75,38,13,25,4,1,3,2,0,2,389,388,119,134,72,44,14,5,0,267,248,19,42,151,10,44,51
493020142,0,,,1628,753,875,253,127,126,1374,626,748,917,433,484,1316,597,719,1290,580,710,457,193,264,218,75,143,70,20,50,5,1,4,4,2,2,687,686,227,194,126,82,42,11,4,452,396,56,68,329,15,124,81
493020143,0,,,1265,583,682,123,64,59,1142,519,623,733,349,384,1105,503,602,1087,498,589,409,170,239,219,79,140,92,26,66,7,0,7,6,3,3,611,609,264,176,84,56,22,5,2,338,300,38,28,282,19,108,70
493020144,0,,,1112,547,565,147,86,61,963,460,503,663,334,329,936,442,494,922,436,486,300,126,174,135,45,90,41,13,28,3,1,2,2,1,1,532,528,234,142,78,48,16,7,3,292,257,35,45,217,32,80,56
493020151,0,,,313,159,154,75,42,33,238,117,121,202,102,100,231,112,119,226,108,118,36,15,21,17,6,11,8,2,6,1,0,1,5,5,0,127,127,41,29,22,28,6,1,0,85,80,5,25,24,11,4,5
493020153,0,,,267,131,136,30,15,15,237,116,121,156,75,81,234,113,121,229,112,117,81,41,40,29,15,14,8,5,3,0,0,0,3,3,0,128,128,50,40,23,9,5,0,1,77,73,4,6,53,6,15,17
493020162,0,,,107,49,58,6,1,5,101,48,53,58,28,30,98,45,53,96,44,52,43,20,23,21,9,12,11,3,8,1,0,1,0,0,0,35,35,6,9,7,7,3,2,1,29,16,13,3,29,0,5,7
493020171,1,,493020173;493020174,148,70,78,21,9,12,140,70,70,78,43,35,136,68,68,136,68,68,62,27,35,34,14,20,16,5,11,1,0,1,1,1,0,52,52,11,19,10,10,2,3,2,45,33,12,5,40,0,8,10
493020173,2,493020171,,3,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020174,2,493020171,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020183,0,,,19,8,11,0,0,0,19,8,11,10,5,5,18,7,11,18,7,11,9,3,6,4,1,3,1,0,1,0,0,0,1,0,1,11,11,5,4,2,0,0,0,0,6,5,1,0,6,0,2,2
493020184,0,,,14,6,8,0,0,0,14,6,8,8,4,4,14,6,8,14,6,8,6,2,4,6,2,4,1,0,1,0,0,0,0,0,0,4,4,0,0,2,2,0,0,0,4,1,3,0,4,0,0,0
493020192,2,493020093,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020201,0,,,81,43,38,6,5,1,74,38,36,60,32,28,71,37,34,71,37,34,14,6,8,5,2,3,1,0,1,0,0,0,1,0,1,40,40,19,9,7,2,3,0,0,21,16,5,1,10,4,3,2
493020202,1,,493020203,68,43,25,4,4,0,59,35,24,54,33,21,59,35,24,59,35,24,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,43,43,30,8,3,1,1,1,0,13,12,1,0,3,7,1,0
493020203,2,493020202,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020204,0,,,222,105,117,31,18,13,184,83,101,109,48,61,180,83,97,176,80,96,75,35,40,24,10,14,9,3,6,1,0,1,0,0,0,79,79,11,26,25,8,3,5,1,64,50,14,13,45,0,6,13
493020211,1,,493020213,248,124,124,55,35,20,196,91,105,125,58,67,192,88,104,188,86,102,71,33,38,34,18,16,0,0,0,0,0,0,0,0,0,87,87,11,29,23,15,7,3,0,77,72,5,18,42,0,6,18
493020212,0,,,1582,706,876,271,135,136,1311,571,740,915,406,509,1235,532,703,1194,514,680,396,165,231,220,95,125,47,11,36,3,0,3,4,2,2,603,603,120,200,135,95,42,10,1,481,442,39,56,261,7,61,95
493020213,2,493020211,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020214,0,,,731,317,414,120,55,65,611,262,349,499,218,281,536,224,312,506,212,294,112,44,68,37,17,20,8,3,5,0,0,0,0,0,0,264,264,36,87,66,54,19,2,0,228,217,11,18,77,0,22,27
493020221,0,,,1413,659,754,242,121,121,1171,538,633,758,366,392,1122,510,612,1094,495,599,413,172,241,251,100,151,62,27,35,6,2,4,1,0,1,568,566,132,214,105,76,30,8,1,429,401,28,69,272,5,77,108
493020222,0,,,1534,724,810,236,118,118,1298,606,692,870,435,435,1254,579,675,1226,562,664,428,171,257,209,76,133,69,16,53,7,2,5,5,3,2,657,656,211,199,111,93,35,7,0,445,407,38,60,297,18,95,93
493020223,0,,,1181,614,567,356,196,160,825,418,407,703,355,348,775,390,385,767,388,379,122,63,59,54,29,25,13,4,9,0,0,0,2,1,1,393,393,51,110,76,106,42,8,0,340,327,13,105,77,6,11,37
493020224,0,,,1326,623,703,173,91,82,1153,532,621,754,376,378,1125,515,610,1101,503,598,399,156,243,203,62,141,93,27,66,9,3,6,50,26,24,549,544,246,140,70,57,26,5,0,292,273,19,42,172,69,49,59
493020231,0,,,1010,455,555,89,51,38,921,404,517,657,295,362,902,391,511,877,382,495,264,109,155,113,38,75,34,9,25,2,2,0,7,3,4,532,532,270,136,61,50,8,4,3,258,234,24,24,196,57,83,51
493020232,0,,,899,428,471,96,52,44,802,375,427,529,259,270,777,359,418,757,348,409,273,116,157,158,66,92,63,27,36,4,3,1,10,3,7,433,433,178,137,59,36,16,4,3,250,222,28,28,193,30,67,53
493020233,0,,,518,257,261,61,32,29,457,225,232,343,182,161,445,218,227,434,212,222,114,43,71,54,18,36,27,7,20,2,1,1,6,3,3,272,270,145,60,32,20,7,4,2,124,107,17,18,84,35,33,17
493020234,0,,,1130,517,613,135,78,57,995,439,556,614,287,327,957,419,538,937,413,524,381,152,229,232,82,150,101,28,73,15,1,14,4,3,1,475,471,160,143,91,48,21,5,3,309,282,27,33,218,16,66,66
493020241,0,,,1355,643,712,188,104,84,1167,539,628,803,383,420,1119,520,599,1102,511,591,364,156,208,181,64,117,60,15,45,2,0,2,10,5,5,606,606,215,192,88,74,29,6,2,385,349,36,42,261,20,90,70
493020242,0,,,1193,564,629,180,98,82,1013,466,547,683,330,353,991,453,538,974,444,530,330,136,194,169,66,103,51,12,39,6,0,6,1,1,0,518,517,167,162,91,64,28,4,1,347,303,44,52,229,12,65,72
493020243,0,,,1168,538,630,163,81,82,1005,457,548,640,304,336,988,447,541,963,438,525,365,153,212,159,66,93,55,16,39,7,0,7,5,3,2,510,510,144,194,82,63,24,3,0,364,329,35,43,239,14,61,85
493020244,0,,,357,165,192,47,30,17,310,135,175,146,74,72,301,131,170,299,130,169,164,61,103,108,32,76,62,15,47,14,2,12,0,0,0,111,109,22,42,18,17,8,1,1,86,75,11,12,56,0,11,25
493020251,0,,,387,192,195,39,18,21,348,174,174,224,120,104,338,171,167,333,169,164,124,54,70,65,23,42,28,7,21,1,0,1,1,0,1,184,182,84,44,33,18,3,0,0,97,82,15,10,67,18,22,19
493020252,2,493020254,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020253,0,,,285,137,148,28,17,11,257,120,137,145,65,80,255,119,136,253,118,135,112,55,57,52,25,27,23,10,13,2,0,2,7,0,7,113,113,25,44,21,10,9,4,0,87,68,19,10,72,5,13,24
493020254,1,,493020252,241,113,128,32,12,20,215,104,111,137,70,67,213,104,109,213,104,109,78,34,44,36,15,21,9,1,8,0,0,0,3,0,3,102,102,31,34,18,12,8,1,0,73,62,11,8,52,4,10,15
493020263,0,,,109,47,62,11,4,7,97,43,54,65,28,37,93,42,51,90,41,49,32,15,17,11,4,7,3,2,1,1,0,1,0,0,0,46,45,13,16,7,5,2,2,0,32,29,3,0,25,0,11,6
493020271,2,493020273,,80,29,51,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020272,0,,,18,7,11,1,0,1,17,7,10,10,3,7,15,7,8,15,7,8,7,4,3,2,1,1,2,1,1,0,0,0,0,0,0,6,6,1,3,0,1,0,0,1,5,3,2,0,5,0,1,1
493020273,1,,493020271,57,30,27,4,3,1,133,56,77,28,14,14,132,56,76,131,55,76,105,42,63,77,25,52,51,13,38,10,1,9,0,0,0,19,19,3,6,5,3,2,1,0,16,9,7,2,18,0,2,3
493020274,1,,493020383;493020384,42,16,26,5,2,3,39,14,25,26,10,16,36,13,23,36,13,23,13,4,9,5,2,3,3,0,3,0,0,0,2,0,2,11,11,2,3,2,3,1,1,1,11,7,4,2,8,2,0,2
493020281,0,,,9,5,4,0,0,0,9,5,4,3,2,1,9,5,4,9,5,4,6,3,3,2,1,1,1,1,0,0,0,0,0,0,0,5,5,2,2,1,0,0,0,0,3,2,1,0,4,0,1,2
493020282,1,,493020291;493020293,25,13,12,2,2,0,25,11,14,17,7,10,25,11,14,25,11,14,8,4,4,5,1,4,2,0,2,0,0,0,2,0,2,8,8,4,2,1,1,0,2,0,6,3,3,0,7,2,1,1
493020283,0,,,15,8,7,0,0,0,15,8,7,5,4,1,15,8,7,15,8,7,10,4,6,6,2,4,1,0,1,0,0,0,0,0,0,7,7,2,3,1,1,0,0,0,5,4,1,0,7,0,2,2
493020284,0,,,13,7,6,1,1,0,12,6,6,9,5,4,11,5,6,11,5,6,3,1,2,3,1,2,0,0,0,0,0,0,4,1,3,8,8,5,2,0,1,0,0,0,3,3,0,0,2,2,0,1
493020291,2,493020282,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020293,2,493020282,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020301,0,,,36,18,18,3,2,1,33,16,17,23,11,12,31,15,16,30,14,16,10,5,5,3,1,2,0,0,0,0,0,0,0,0,0,9,9,0,1,3,2,1,2,0,9,6,3,1,6,0,0,0
493020302,0,,,177,91,86,18,12,6,155,77,78,105,50,55,151,75,76,150,75,75,50,27,23,22,10,12,5,1,4,2,0,2,0,0,0,76,76,25,27,11,7,1,3,2,48,40,8,6,32,7,5,14
493020303,0,,,30,14,16,3,1,2,27,13,14,13,6,7,27,13,14,26,13,13,14,7,7,7,3,4,1,1,0,0,0,0,0,0,0,9,9,1,2,4,0,0,1,1,7,4,3,1,7,0,0,2
493020304,0,,,220,108,112,30,21,9,190,87,103,106,52,54,186,86,100,184,85,99,84,35,49,42,16,26,15,4,11,0,0,0,0,0,0,76,76,11,30,15,10,3,3,4,65,47,18,9,54,0,9,11
493020312,2,493020314,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
493020314,1,,493020312,119,63,56,16,9,7,110,57,53,64,36,28,108,56,52,107,56,51,46,21,25,19,6,13,4,0,4,0,0,0,0,0,0,46,46,9,18,11,5,3,1,1,39,33,6,5,31,0,7,6
493020321,0,,,1220,554,666,336,165,171,884,389,495,717,313,404,756,339,417,714,324,390,167,76,91,68,31,37,19,6,13,3,0,3,22,7,15,379,377,93,74,68,89,46,6,1,282,263,19,101,107,22,28,35
