KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
503104233,2,503104234,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503104234,1,,503104233,305,151,154,55,26,29,250,124,126,205,104,101,238,117,121,231,112,119,45,20,25,16,5,11,4,0,4,0,0,0,3,0,3,124,124,32,41,26,22,3,2,0,92,89,3,21,36,5,12,8
503104241,0,,,49,24,25,6,2,4,43,22,21,25,15,10,43,22,21,43,22,21,18,7,11,8,2,6,2,0,2,0,0,0,0,0,0,19,19,4,6,6,1,1,1,0,15,11,4,1,12,0,2,3
503104242,0,,,46,25,21,5,3,2,41,22,19,21,13,8,40,22,18,40,22,18,20,9,11,10,6,4,1,0,1,1,0,1,0,0,0,19,19,3,9,3,4,0,0,0,16,15,1,1,11,0,3,5
503104243,0,,,182,76,106,19,4,15,163,72,91,98,45,53,157,69,88,155,69,86,65,27,38,31,13,18,10,2,8,1,0,1,0,0,0,73,73,19,25,17,3,6,2,1,53,41,12,6,45,0,15,13
503104244,0,,,31,14,17,0,0,0,31,14,17,14,7,7,29,13,16,29,13,16,17,7,10,8,4,4,4,2,2,0,0,0,0,0,0,13,13,3,5,4,0,0,1,0,10,8,2,0,10,0,2,2
503104251,0,,,147,66,81,22,10,12,125,56,69,77,36,41,117,54,63,116,54,62,48,20,28,29,12,17,8,2,6,1,0,1,1,0,1,56,56,12,20,11,7,4,1,1,42,37,5,4,29,0,6,12
503104252,1,,503104154;503104254,171,84,87,7,3,4,173,84,89,91,43,48,169,82,87,166,82,84,82,41,41,47,21,26,22,8,14,2,1,1,1,0,1,68,68,14,29,17,8,2,0,2,58,48,10,0,54,0,13,18
503104253,0,,,11,6,5,0,0,0,11,6,5,5,3,2,11,6,5,10,5,5,6,3,3,4,2,2,0,0,0,0,0,0,0,0,0,4,4,0,2,1,1,0,0,0,4,4,0,0,3,0,0,2
503104254,2,503104252,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503104261,1,,503104163,103,52,51,8,5,3,102,51,51,58,33,25,99,49,50,97,48,49,44,18,26,18,8,10,4,0,4,1,0,1,0,0,0,38,38,4,15,14,7,0,0,1,35,28,7,3,28,0,2,8
503104262,0,,,89,44,45,4,2,2,84,42,42,40,24,16,81,39,42,80,38,42,44,18,26,28,12,16,9,4,5,0,0,0,0,0,0,41,41,12,17,6,5,1,0,0,29,27,2,0,29,0,9,11
503104263,0,,,49,27,22,6,3,3,43,24,19,26,16,10,42,23,19,41,22,19,17,8,9,10,4,6,1,0,1,0,0,0,0,0,0,17,17,3,7,2,2,1,1,1,14,11,3,0,12,0,2,4
503104264,0,,,223,97,126,24,12,12,199,85,114,115,51,64,193,82,111,187,80,107,84,34,50,42,13,29,13,3,10,0,0,0,0,0,0,84,84,13,34,18,11,5,2,1,71,58,13,4,56,0,8,22
503104271,0,,,111,58,53,7,2,5,104,56,48,57,32,25,100,53,47,99,52,47,47,24,23,24,12,12,8,2,6,0,0,0,0,0,0,44,44,13,9,14,4,2,2,0,31,25,6,1,32,0,10,4
503104272,0,,,23,9,14,4,2,2,19,7,12,10,4,6,19,7,12,19,7,12,9,3,6,4,1,3,1,0,1,0,0,0,0,0,0,9,9,1,5,0,3,0,0,0,8,7,1,1,6,0,1,3
503104273,0,,,19,6,13,3,1,2,16,5,11,11,3,8,15,5,10,14,5,9,5,2,3,1,0,1,1,0,1,0,0,0,0,0,0,4,4,0,1,0,2,0,0,1,4,2,2,1,3,0,0,0
503104274,0,,,23,9,14,3,2,1,20,7,13,13,5,8,19,7,12,19,7,12,7,2,5,2,0,2,0,0,0,0,0,0,0,0,0,7,7,0,4,0,1,1,1,0,7,5,2,1,5,0,0,1
503104301,0,,,106,48,58,10,3,7,94,44,50,69,32,37,92,44,48,91,43,48,25,12,13,11,5,6,6,2,4,0,0,0,0,0,0,59,59,31,14,10,3,1,0,0,27,22,5,3,19,5,4,2
503104302,0,,,28,18,10,0,0,0,24,15,9,21,14,7,24,15,9,23,15,8,3,1,2,2,1,1,1,1,0,0,0,0,1,1,0,27,27,26,1,0,0,0,0,0,1,1,0,0,3,5,2,0
503104303,0,,,609,283,326,134,76,58,471,204,267,358,159,199,451,199,252,443,196,247,113,45,68,50,18,32,14,1,13,2,0,2,2,2,0,231,231,45,79,44,45,16,0,2,184,172,12,33,78,1,23,24
503104304,0,,,461,223,238,48,27,21,394,188,206,271,136,135,383,180,203,376,176,200,123,52,71,61,21,40,18,4,14,1,1,0,2,1,1,247,247,129,62,28,20,6,1,1,114,104,10,15,86,17,35,22
503104313,0,,,241,108,133,18,9,9,221,98,123,156,68,88,205,90,115,200,87,113,65,30,35,31,17,14,10,4,6,0,0,0,1,0,1,110,110,36,40,18,9,7,0,0,73,68,5,6,41,5,11,16
503104314,0,,,104,54,50,12,6,6,92,48,44,60,31,29,88,44,44,85,43,42,32,17,15,16,6,10,3,1,2,0,0,0,0,0,0,35,35,6,8,9,7,3,2,0,29,19,10,4,24,0,5,2
503104324,0,,,21,8,13,0,0,0,21,8,13,11,5,6,20,7,13,19,7,12,10,3,7,2,0,2,2,0,2,0,0,0,0,0,0,6,6,1,0,1,3,1,0,0,5,3,2,0,5,0,1,0
503104331,0,,,118,59,59,42,24,18,76,35,41,69,31,38,74,34,40,74,34,40,7,4,3,2,2,0,1,1,0,0,0,0,0,0,0,31,31,1,3,7,13,4,3,0,30,26,4,17,5,0,0,1
503104332,0,,,523,265,258,121,59,62,398,203,195,325,166,159,374,192,182,365,187,178,73,37,36,26,14,12,9,3,6,0,0,0,0,0,0,182,180,32,49,36,43,15,3,2,146,135,11,35,48,3,11,13
503104333,0,,,232,120,112,79,46,33,153,74,79,128,62,66,147,71,76,145,70,75,25,12,13,12,6,6,4,1,3,0,0,0,0,0,0,72,72,8,16,15,20,11,2,0,64,59,5,27,16,0,3,8
503104334,0,,,746,366,380,124,63,61,614,298,316,439,220,219,579,277,302,569,273,296,175,78,97,74,33,41,14,5,9,2,1,1,8,3,5,297,297,80,93,48,51,18,7,0,210,193,17,34,118,11,35,33
503104341,0,,,634,302,332,90,47,43,540,253,287,393,191,202,523,244,279,509,236,273,147,62,85,68,29,39,17,6,11,0,0,0,3,0,3,245,245,42,99,46,42,11,2,3,199,176,23,31,90,6,12,32
503104342,0,,,57,30,27,9,6,3,48,24,24,26,13,13,48,24,24,48,24,24,22,11,11,7,4,3,3,2,1,0,0,0,0,0,0,24,24,4,11,7,0,2,0,0,20,20,0,4,14,0,4,6
503104343,0,,,393,194,199,52,27,25,339,166,173,208,103,105,327,160,167,322,158,164,131,63,68,60,26,34,9,4,5,1,0,1,2,0,2,170,170,57,54,20,28,10,1,0,109,94,15,12,95,3,36,28
503104344,0,,,306,151,155,30,13,17,271,135,136,195,101,94,261,129,132,256,128,128,76,34,42,35,15,20,6,0,6,0,0,0,0,0,0,135,134,49,38,24,17,4,2,0,84,75,9,7,52,8,13,16
503104351,0,,,79,35,44,12,7,5,67,28,39,44,20,24,64,28,36,64,28,36,23,8,15,10,3,7,4,1,3,1,0,1,0,0,0,30,30,9,7,6,3,4,1,0,21,15,6,4,16,0,5,3
503104352,0,,,10,5,5,0,0,0,10,5,5,5,3,2,10,5,5,10,5,5,5,2,3,2,2,0,1,1,0,0,0,0,0,0,0,5,5,1,3,1,0,0,0,0,4,4,0,0,3,0,1,2
503104353,0,,,50,31,19,5,5,0,45,26,19,27,16,11,44,25,19,44,25,19,18,10,8,11,7,4,4,3,1,0,0,0,0,0,0,18,18,4,6,3,2,1,2,0,14,12,2,1,11,0,3,3
503104354,0,,,45,23,22,4,1,3,41,22,19,24,13,11,41,22,19,41,22,19,17,9,8,10,5,5,3,1,2,0,0,0,0,0,0,18,18,0,12,4,1,1,0,0,18,17,1,1,10,0,0,7
503104361,0,,,98,49,49,19,7,12,79,42,37,55,29,26,75,40,35,74,39,35,24,13,11,10,5,5,2,1,1,0,0,0,0,0,0,32,32,4,9,7,7,3,2,0,28,23,5,7,16,0,3,4
503104362,0,,,67,37,30,8,7,1,59,30,29,35,17,18,58,30,28,56,29,27,24,13,11,14,6,8,1,1,0,0,0,0,0,0,0,26,26,7,8,3,6,1,1,0,19,17,2,2,17,0,6,7
503104363,0,,,119,59,60,26,16,10,93,43,50,67,32,35,89,41,48,88,41,47,26,11,15,10,4,6,3,0,3,0,0,0,1,0,1,38,38,3,10,9,12,3,1,0,35,30,5,8,16,0,0,7
503104364,0,,,118,64,54,27,17,10,91,47,44,75,37,38,86,45,41,84,43,41,16,10,6,9,5,4,1,1,0,0,0,0,0,0,0,35,35,3,8,8,8,6,1,1,31,30,1,8,12,0,2,1
503104371,1,,503104372;503104373,79,38,41,12,4,8,74,36,38,46,23,23,72,34,38,72,34,38,28,13,15,13,6,7,6,2,4,0,0,0,0,0,0,28,28,7,11,7,1,4,2,0,24,19,5,3,19,1,4,4
503104372,2,503104371,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503104373,2,503104371,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503104401,0,,,409,184,225,40,15,25,357,162,195,234,112,122,346,158,188,340,156,184,123,50,73,64,24,40,14,6,8,0,0,0,4,2,2,180,180,49,71,35,17,4,3,1,129,121,8,11,85,2,23,26
503104402,0,,,674,319,355,101,50,51,573,269,304,362,174,188,551,258,293,544,257,287,211,95,116,105,43,62,33,13,20,1,1,0,0,0,0,265,265,66,80,55,44,13,7,0,198,176,22,17,139,2,41,45
503104403,0,,,61,26,35,4,1,3,57,25,32,29,14,15,56,25,31,54,24,30,28,11,17,12,3,9,4,0,4,0,0,0,0,0,0,28,28,10,10,3,3,2,0,0,18,13,5,1,19,0,7,7
503104404,0,,,327,149,178,44,21,23,281,127,154,180,84,96,270,125,145,265,123,142,101,43,58,45,19,26,13,2,11,1,0,1,1,0,1,140,140,39,48,30,14,8,1,0,101,93,8,15,65,4,18,26
503104411,0,,,912,416,496,124,61,63,788,355,433,470,224,246,759,337,422,749,333,416,318,131,187,195,75,120,85,28,57,9,4,5,1,1,0,333,332,64,127,69,51,16,5,0,263,245,18,27,159,2,42,60
503104412,0,,,519,247,272,92,51,41,417,191,226,293,137,156,401,183,218,390,180,210,124,54,70,58,23,35,17,7,10,1,0,1,1,0,1,209,209,59,63,38,31,14,2,2,146,130,16,28,79,4,18,24
503104413,0,,,1447,661,786,164,88,76,1282,572,710,643,315,328,1243,551,692,1220,541,679,639,257,382,371,134,237,167,41,126,30,4,26,9,4,5,543,541,139,210,100,57,28,5,2,400,374,26,35,304,0,82,122
503104414,0,,,639,332,307,122,70,52,517,262,255,333,175,158,496,246,250,488,241,247,184,87,97,74,33,41,26,10,16,2,0,2,2,0,2,231,231,36,86,46,34,22,3,4,193,173,20,29,118,3,25,49
503104421,0,,,538,233,305,54,26,28,481,205,276,261,127,134,469,197,272,454,190,264,220,78,142,145,49,96,65,16,49,8,1,7,0,0,0,214,212,54,82,39,26,10,0,1,158,144,14,16,116,1,33,40
503104422,0,,,812,372,440,124,62,62,682,306,376,407,187,220,661,295,366,648,292,356,275,119,156,150,61,89,54,18,36,9,1,8,3,1,2,339,339,95,112,60,53,15,2,2,240,214,26,37,186,1,61,49
503104423,0,,,765,352,413,140,63,77,609,280,329,455,221,234,577,262,315,563,258,305,154,59,95,94,28,66,45,11,34,5,1,4,1,0,1,277,274,66,72,58,62,14,1,1,207,194,13,32,70,19,13,27
503104424,0,,,616,313,303,95,56,39,511,251,260,354,185,169,493,241,252,484,235,249,157,66,91,92,34,58,28,9,19,1,0,1,1,0,1,271,271,104,71,42,37,11,3,3,166,153,13,25,106,15,34,27
503104431,0,,,235,117,118,24,13,11,210,103,107,126,64,62,202,99,103,198,96,102,84,39,45,38,17,21,8,3,5,1,0,1,1,1,0,106,106,33,37,22,9,4,1,0,71,63,8,2,55,4,12,16
503104432,0,,,305,148,157,50,20,30,250,124,126,169,88,81,239,118,121,233,113,120,81,36,45,51,23,28,15,4,11,2,0,2,3,2,1,122,121,34,32,28,19,6,2,0,86,77,9,15,49,3,14,13
503104433,0,,,791,364,427,70,40,30,713,319,394,411,203,208,694,313,381,686,309,377,302,116,186,173,60,113,79,20,59,15,1,14,0,0,0,360,359,131,126,55,34,12,0,1,225,197,28,20,175,18,53,55
503104434,0,,,304,154,150,55,28,27,244,123,121,176,86,90,230,113,117,228,112,116,68,37,31,30,14,16,7,3,4,1,1,0,1,1,0,120,120,29,41,20,22,4,3,1,90,84,6,13,46,1,14,15
503104441,0,,,198,96,102,14,6,8,183,89,94,105,51,54,178,85,93,175,83,92,78,38,40,36,16,20,12,4,8,0,0,0,0,0,0,82,82,23,27,16,8,7,1,0,59,49,10,1,50,1,13,17
503104442,0,,,88,47,41,12,6,6,72,37,35,54,29,25,72,37,35,70,35,35,18,8,10,14,6,8,2,2,0,0,0,0,8,8,0,46,46,29,5,3,6,2,1,0,17,12,5,5,13,10,7,1
503104443,0,,,373,182,191,46,25,21,327,157,170,207,106,101,322,154,168,314,150,164,120,51,69,54,20,34,21,4,17,1,0,1,0,0,0,148,148,27,62,28,20,8,3,0,120,107,13,12,80,0,17,27
503104444,0,,,37,17,20,5,2,3,32,15,17,18,8,10,32,15,17,32,15,17,14,7,7,3,0,3,2,0,2,0,0,0,0,0,0,15,15,5,6,1,1,0,1,1,10,7,3,2,10,1,1,3
503104451,0,,,70,27,43,3,2,1,67,25,42,33,12,21,66,24,42,66,24,42,34,13,21,15,5,10,9,2,7,1,0,1,0,0,0,30,30,10,8,8,2,1,0,1,19,15,4,1,25,0,9,3
503104452,0,,,171,82,89,34,16,18,137,66,71,82,41,41,129,59,70,128,58,70,55,25,30,24,12,12,10,5,5,0,0,0,1,1,0,64,64,14,18,18,7,4,2,1,49,45,4,5,35,0,9,9
503104453,0,,,42,18,24,2,0,2,40,18,22,19,10,9,40,18,22,39,17,22,21,8,13,11,3,8,5,1,4,1,0,1,0,0,0,18,18,2,12,2,1,0,1,0,16,13,3,1,14,0,1,5
503104454,0,,,164,81,83,24,15,9,140,66,74,91,45,46,131,62,69,127,59,68,49,21,28,21,9,12,9,5,4,0,0,0,0,0,0,62,62,12,20,15,10,3,2,0,50,45,5,4,33,0,10,12
503104461,0,,,355,167,188,68,38,30,287,129,158,197,86,111,271,122,149,263,120,143,90,43,47,44,21,23,14,6,8,0,0,0,0,0,0,136,136,31,46,23,21,11,4,0,104,95,9,20,62,2,18,22
503104462,0,,,39,16,23,7,3,4,32,13,19,23,9,14,29,12,17,28,12,16,9,4,5,6,3,3,1,0,1,0,0,0,0,0,0,13,13,1,5,2,4,0,1,0,12,12,0,2,5,0,1,4
503104463,0,,,271,135,136,29,14,15,242,121,121,124,64,60,237,118,119,235,117,118,118,57,61,58,29,29,18,10,8,0,0,0,1,0,1,105,105,20,38,22,18,6,0,1,84,67,17,10,72,1,15,30
503104464,0,,,55,27,28,6,4,2,49,23,26,29,13,16,48,23,25,48,23,25,20,10,10,4,0,4,2,0,2,0,0,0,0,0,0,23,23,6,7,6,3,1,0,0,17,16,1,1,14,0,4,6
503104471,0,,,21,8,13,2,1,1,19,7,12,13,5,8,19,7,12,18,7,11,6,2,4,5,2,3,1,0,1,0,0,0,0,0,0,6,6,2,0,1,2,0,0,1,4,2,2,1,5,0,2,0
503104473,0,,,38,22,16,0,0,0,38,22,16,33,20,13,37,22,15,34,21,13,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0,8,7,2,2,1,2,0,0,0,5,5,0,0,3,0,1,1
503104474,0,,,31,6,25,0,0,0,31,6,25,0,0,0,31,6,25,31,6,25,31,6,25,27,4,23,23,4,19,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503104483,0,,,59,28,31,7,4,3,52,24,28,23,10,13,52,24,28,52,24,28,29,14,15,11,5,6,1,1,0,0,0,0,0,0,0,23,23,4,9,6,1,3,0,0,19,16,3,4,18,0,4,7
503104484,0,,,32,18,14,5,4,1,27,14,13,15,8,7,26,13,13,26,13,13,12,6,6,11,5,6,2,1,1,0,0,0,1,0,1,16,16,7,7,0,0,1,1,0,9,8,1,0,9,0,4,3
503104493,0,,,19,10,9,0,0,0,19,10,9,11,6,5,19,10,9,19,10,9,8,4,4,7,3,4,2,1,1,0,0,0,0,0,0,9,9,5,0,2,2,0,0,0,4,1,3,0,6,0,3,0
503104501,0,,,30,13,17,0,0,0,30,13,17,18,7,11,26,11,15,26,11,15,12,6,6,7,2,5,4,1,3,0,0,0,0,0,0,12,12,2,6,1,2,1,0,0,9,8,1,0,7,0,1,3
503104502,0,,,136,71,65,31,18,13,105,53,52,86,45,41,91,46,45,88,44,44,19,8,11,8,3,5,2,0,2,0,0,0,0,0,0,44,44,8,7,10,15,2,1,1,34,32,2,6,14,0,7,1
503104504,0,,,16,9,7,2,0,2,14,9,5,6,4,2,13,9,4,13,9,4,8,5,3,5,3,2,1,0,1,0,0,0,0,0,0,8,8,3,4,0,0,1,0,0,5,5,0,0,6,0,2,2
503104511,0,,,12,5,7,3,1,2,9,4,5,8,4,4,8,3,5,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,2,0,0,2,2,0,0,1,0,1,0
503104512,0,,,366,163,203,61,26,35,305,137,168,234,109,125,284,128,156,273,121,152,71,28,43,37,14,23,7,3,4,0,0,0,2,1,1,148,148,44,41,28,22,10,3,0,102,94,8,14,54,5,24,15
503104514,0,,,56,30,26,5,4,1,51,26,25,44,24,20,49,25,24,48,24,24,7,2,5,5,1,4,1,0,1,0,0,0,0,0,0,21,21,4,4,9,3,1,0,0,17,14,3,0,5,0,0,1
503104521,0,,,1208,597,611,224,114,110,949,460,489,816,401,415,907,436,471,884,425,459,133,59,74,65,26,39,22,8,14,2,1,1,3,1,2,524,522,192,133,88,78,25,4,2,324,302,22,75,89,54,21,30
503104522,0,,,385,185,200,73,29,44,305,153,152,237,125,112,298,148,150,297,147,150,68,28,40,27,9,18,8,2,6,0,0,0,0,0,0,176,176,74,39,30,23,9,1,0,101,91,10,28,47,11,16,10
503104524,0,,,119,55,64,10,3,7,109,52,57,72,35,37,104,48,56,100,47,53,37,17,20,24,10,14,7,4,3,0,0,0,0,0,0,45,45,9,15,10,6,4,1,0,35,29,6,4,21,0,4,8
503104531,0,,,879,409,470,149,75,74,709,321,388,518,245,273,686,312,374,676,307,369,191,76,115,115,40,75,46,9,37,8,1,7,6,1,5,368,367,126,109,65,42,19,2,4,236,216,20,51,110,17,30,31
503104532,0,,,428,198,230,78,40,38,350,158,192,232,114,118,340,154,186,333,152,181,118,44,74,60,18,42,28,7,21,2,0,2,1,0,1,165,164,39,52,38,26,6,3,0,120,111,9,24,67,5,15,23
503104533,0,,,260,127,133,42,22,20,216,103,113,162,75,87,212,102,110,210,101,109,54,28,26,16,6,10,7,2,5,1,0,1,9,2,7,127,127,57,32,20,11,7,0,0,68,62,6,13,37,12,8,14
503104534,0,,,82,38,44,9,3,6,73,35,38,60,29,31,73,35,38,73,35,38,13,6,7,4,1,3,1,1,0,0,0,0,0,0,0,47,47,22,17,6,2,0,0,0,23,23,0,7,9,5,2,4
503104541,0,,,98,44,54,4,1,3,94,43,51,49,23,26,92,42,50,89,41,48,45,20,25,25,11,14,8,2,6,0,0,0,0,0,0,42,42,9,18,7,8,0,0,0,33,28,5,0,30,0,6,10
503104542,0,,,163,82,81,18,10,8,145,72,73,79,39,40,143,71,72,142,71,71,66,33,33,27,13,14,4,2,2,2,1,1,0,0,0,69,69,14,29,17,6,2,1,0,55,50,5,8,40,0,8,17
503104543,0,,,85,46,39,8,5,3,76,40,36,52,29,23,74,38,36,74,38,36,24,11,13,10,4,6,3,0,3,0,0,0,1,1,0,44,44,21,13,5,3,1,1,0,22,19,3,3,16,5,6,4
503104544,0,,,76,39,37,9,5,4,67,34,33,39,20,19,67,34,33,67,34,33,28,14,14,11,4,7,4,0,4,0,0,0,2,1,1,35,35,12,14,3,4,1,1,0,22,20,2,2,19,3,6,7
503104551,0,,,128,60,68,12,9,3,116,51,65,66,29,37,110,49,61,108,48,60,50,22,28,25,10,15,8,4,4,0,0,0,0,0,0,54,54,13,22,8,8,3,0,0,40,37,3,4,30,0,8,15
503104552,0,,,29,15,14,2,0,2,27,15,12,27,15,12,24,13,11,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,4,2,1,0,0,9,9,0,0,0,0,0,0
503104553,0,,,62,27,35,8,2,6,54,25,29,24,12,12,52,24,28,52,24,28,30,13,17,12,3,9,3,0,3,0,0,0,1,1,0,27,27,7,12,5,2,0,0,1,20,16,4,3,19,1,5,8
503104554,0,,,92,46,46,11,8,3,81,38,43,49,22,27,80,38,42,80,38,42,32,16,16,15,6,9,5,2,3,0,0,0,2,1,1,41,41,12,17,7,2,2,0,1,28,24,4,5,22,0,6,5
503104561,0,,,53,27,26,4,4,0,49,23,26,33,15,18,47,21,26,45,20,25,16,8,8,9,4,5,3,1,2,0,0,0,0,0,0,18,18,3,4,5,4,1,1,0,15,11,4,3,12,0,3,2
503104562,0,,,55,26,29,8,4,4,47,22,25,26,13,13,45,21,24,45,21,24,21,9,12,6,3,3,1,1,0,0,0,0,0,0,0,21,21,3,9,6,1,1,0,1,18,16,2,3,13,0,2,3
503104563,0,,,98,38,60,0,0,0,98,38,60,68,32,36,98,38,60,98,38,60,30,6,24,11,1,10,3,0,3,0,0,0,0,0,0,11,10,2,5,3,0,0,0,0,8,6,2,0,9,0,1,3
503104564,0,,,45,24,21,1,1,0,44,23,21,20,11,9,43,22,21,43,22,21,24,12,12,13,5,8,6,3,3,0,0,0,0,0,0,18,18,2,8,5,3,0,0,0,16,12,4,0,15,0,2,6
503104571,0,,,26,12,14,4,1,3,22,11,11,12,6,6,22,11,11,22,11,11,10,5,5,4,2,2,3,2,1,1,1,0,0,0,0,8,8,2,0,3,2,0,0,1,6,3,3,0,7,0,2,0
503104572,0,,,125,58,67,9,6,3,116,52,64,60,30,30,114,52,62,110,50,60,56,22,34,29,9,20,7,1,6,2,0,2,0,0,0,45,45,7,18,8,6,4,1,1,38,28,10,3,34,0,6,9
503104573,0,,,28,10,18,1,1,0,27,9,18,12,3,9,27,9,18,27,9,18,15,6,9,7,3,4,1,0,1,0,0,0,0,0,0,12,12,3,6,1,1,0,1,0,8,7,1,0,10,0,1,3
503104574,0,,,46,21,25,9,5,4,37,16,21,18,7,11,37,16,21,37,16,21,19,9,10,4,2,2,1,0,1,0,0,0,0,0,0,13,13,2,3,2,2,1,2,1,11,5,6,2,11,0,2,2
503104581,0,,,72,30,42,8,5,3,64,25,39,38,17,21,59,23,36,57,22,35,26,8,18,12,3,9,3,0,3,0,0,0,0,0,0,25,25,7,5,6,3,1,1,2,18,10,8,1,18,0,5,2
503104582,1,,503104584,36,22,14,3,3,0,41,24,17,25,14,11,41,24,17,41,24,17,16,10,6,6,3,3,3,2,1,0,0,0,0,0,0,14,14,5,7,2,3,0,0,1,13,9,4,1,9,0,2,1
503104584,2,503104582,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
503104591,0,,,39,18,21,1,0,1,38,18,20,16,9,7,38,18,20,38,18,20,22,9,13,13,3,10,7,3,4,0,0,0,0,0,0,16,16,4,6,3,1,2,0,0,12,8,4,0,14,0,3,3
